dataset_id,snippet_id,participant_id,developer_position,PE gen,PE spec (java),method_name,file,#parameters,#assignments,#commas,#periods,#spaces,#literals,#statements,Volume,Entropy,#identifiers,CR,#conditionals (avg),#loops (avg),#assignments (avg),#comparisons (avg),#comments (avg),#operators (avg),Identifiers Length (avg),#keywords (avg),#commas (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Line length (avg),Indentation length (avg),#blank lines (avg),#numbers (avg),#identifiers (avg),#nested blocks (avg),MIDQ (avg),CIC (avg),CICSyn (avg),#numbers (max),Identifiers length (max),Indentation length (max),Line length (max),#keywords (max),#identifiers (max),MIDQ (max),CIC (max),CICSyn (max),#identifiers (min),MIDQ (min),Cyclomatic complexity,NMI (avg),NMI (max),ITID (avg),ITID (min),NM (avg),NM (max),LOC,#assignments (dft),#characters (max),#commas (dft),#comments (dft),Comments (Visual X),Comments (Visual Y),#comparisons (dft),#conditionals (dft),#identifiers (dft),Identifiers (Visual X),Identifiers (Visual Y),#keywords (dft),Literals (Visual X),Literals (Visual Y),#loops (dft),#numbers (dft),Numbers (Visual X),Numbers (Visual Y),Operators (Visual X),Operators (Visual Y),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Strings (Visual X),Strings (Visual Y),Indentation length (dft),Line length (dft),TC (avg),TC (min),TC (max),Keywords (Visual X),Keywords (Visual Y),PBU,ABU,ABU50,BD,BD50,AU,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum
6,5-Phoenix,35,1,3,1,parseOptions,ds_6_snip_5$Phoenix_parseOptions.java,1,4,3,13,159,8,30,340.0,3.296541398,50,109.04,0.153846154,0.0,0.153846154,0.0,0.038461538,0.230769231,9.42,0.576923077,0.115384615,2.0,0.5,6.115384615,31.23076923,4.153846154,0.269230769,0.038461538,1.923076923,0.230769231,6.348461538,0.013647765,0.015975136,1,21,8,79,2,5,55.02,0.083333333,0.083333333,1,55.02,9,2.689655172,18,0.197058824,0.0,0.799019608,17,29,37,385,37,43,93.58139535,41.97938144,1,37,34,95.93023256,41.77319588,34,0,0.0,1,37,96.0,42.0,95.93023256,41.7628866,37,37,37,37,95.97674419,41.79381443,37,36,,,,95.90697674,41.75257732,0,0,0,0,0,0,1.0,10.0,0.0,1.0,12.0
6,1-MyExpenses,36,1,2,2,contribFeatureCalled,ds_6_snip_1$MyExpenses_contribFeatureCalled.java,2,6,14,24,454,13,35,681.4099113,2.084068132,89,0.0,0.093023256,0.0,0.139534884,0.093023256,0.0,0.046511628,8.876404494,0.279069767,0.325581395,1.627906977,0.558139535,10.55813953,35.95348837,8.930232558,0.0,0.069767442,2.069767442,0.023255814,0.0,0.0,0.0,1,25,16,277,2,8,0.0,0.0,0.0,1,100.0,8,4.565217391,24,0.540821813,0.0,3.717357911,17,46,46,571,45,1,0.0,0.0,46,46,45,123.9565217,44.816,46,0,0.0,1,46,123.7391304,44.784,123.7608696,44.808,46,45,45,45,124.0,44.952,46,45,,,,123.9782609,44.84,0,0,0,0,0,0,1.0,0.0,0.0,6.0,7.0
6,2-Antlr4Master,36,1,2,2,process,ds_6_snip_2$Antlr4Master_process.java,0,24,8,38,530,12,74,1136.346094,2.989005371,145,35.605,0.090909091,0.018181818,0.436363636,0.054545455,0.036363636,0.072727273,8.579310345,0.454545455,0.145454545,1.6,0.690909091,9.636363636,39.65454545,7.2,0.054545455,0.036363636,2.636363636,0.254545455,0.0,0.034228419,0.032187023,1,22,16,97,3,8,0.0,0.235294118,0.217391304,2,100.0,10,5.051724138,19,0.343055556,0.0,2.255555556,37,58,61,201,61,63,97.0,61.87755102,61,61,61,96.93650794,61.66326531,59,0,0.0,61,61,97.0,62.0,96.80952381,61.7244898,61,61,61,61,97.0,61.87755102,60,61,,,,96.9047619,61.66326531,1,0,0,1,1,1,10.0,26.0,0.0,1.0,37.0
6,3-Antlr4Master,36,1,2,2,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.0782,2.558905893,39,101.935,0.157894737,0.052631579,0.315789474,0.052631579,0.473684211,0.0,9.641025641,0.631578947,0.105263158,1.263157895,0.210526316,9.052631579,35.05263158,6.947368421,0.157894737,0.0,2.052631579,0.210526316,0.0,0.012855107,0.012980742,0,35,16,102,3,5,0.0,0.049723757,0.043715847,1,100.0,5,2.954545455,16,0.333333333,0.0,1.923076923,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,,,,102.9689922,127.7403846,1,0,0,1,1,1,2.0,3.0,0.0,0.0,5.0
6,4-Antlr4Master,36,1,2,2,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625,2.890437316,39,119.19,0.173913043,0.043478261,0.217391304,0.173913043,0.173913043,0.173913043,4.025641026,0.565217391,0.217391304,0.782608696,0.217391304,9.043478261,23.91304348,6.608695652,0.173913043,0.173913043,1.695652174,0.217391304,0.0,0.08472492,0.052734434,2,10,12,78,2,9,0.0,0.428571429,0.225806452,1,100.0,6,6.076923077,34,0.75462963,0.0,3.611574074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,,,,64.0,31.67692308,1,0,1,1,0,2,4.0,0.0,0.0,6.0,10.0
6,4-MyExpenses,36,1,2,2,processChar,ds_6_snip_4$MyExpenses_processChar.java,3,12,7,22,764,11,58,750.5271151,1.809341435,102,0.0,0.177777778,0.044444444,0.266666667,0.266666667,0.0,0.0,5.333333333,0.444444444,0.155555556,1.466666667,0.488888889,16.97777778,35.91111111,14.57777778,0.0,0.133333333,2.266666667,0.266666667,0.0,0.0,0.0,1,17,28,102,3,8,0.0,0.0,0.0,1,100.0,16,8.666666667,31,0.687222222,0.0,3.417777778,13,48,48,690,48,1,0.0,0.0,48,48,48,105.9791667,46.68224299,48,106,47.0,48,46,105.7708333,45.96261682,105.9583333,46.40186916,48,48,48,48,0.0,0.0,48,47,,,,105.9375,46.69158879,1,0,0,1,1,0,9.0,0.0,0.0,1.0,10.0
6,5-Antlr4Master,36,1,2,2,testToStringStartStop2,ds_6_snip_5$Antlr4Master_testToStringStartStop2.java,0,21,17,21,225,34,69,905.8641608,3.578154871,102,201.76,0.0,0.0,0.477272727,0.0,0.090909091,0.159090909,8.049019608,0.136363636,0.386363636,1.545454545,0.477272727,5.113636364,29.72727273,3.090909091,0.181818182,0.340909091,2.318181818,0.0,0.0,0.002989435,0.002748918,2,22,4,87,3,6,0.0,0.047619048,0.047619048,1,100.0,1,5.510638298,16,0.731904762,0.25,5.05047619,17,47,53,178,53,59,85.0,57.91860465,1,1,28,84.94915254,57.73255814,53,0,0.0,1,53,84.98305085,57.96511628,84.88135593,57.87209302,53,53,50,53,85.0,57.98837209,53,32,,,,84.93220339,57.72093023,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
6,5-MyExpenses,36,1,2,2,updateOrClearHeader,ds_6_snip_5$MyExpenses_updateOrClearHeader.java,1,7,0,9,188,10,34,401.9095645,3.811909605,45,114.115,0.16,0.0,0.28,0.36,0.12,0.08,13.6,0.68,0.0,1.44,0.36,7.52,40.4,4.48,0.12,0.36,1.8,0.16,0.0,0.004095238,0.003842986,1,35,12,154,2,4,0.0,0.035714286,0.035714286,1,100.0,9,0.214285714,6,0.013888889,0.0,0.180555556,13,28,31,375,1,34,98.0,33.0,31,31,29,97.97058824,32.72727273,31,0,0.0,1,31,97.76470588,32.80808081,97.85294118,32.78787879,31,31,31,31,0.0,0.0,31,33,,,,98.0,32.64646465,1,0,1,1,0,2,0.0,0.0,0.0,5.0,5.0
6,1-Antlr4Master,37,1,3,2,analyze,ds_6_snip_1$Antlr4Master_analyze.java,3,6,10,17,225,6,35,562.6209635,3.062478098,89,115.13,0.1,0.1,0.2,0.0,0.133333333,0.233333333,8.97752809,0.4,0.333333333,2.0,0.566666667,7.5,41.36666667,5.333333333,0.3,0.0,2.966666667,0.2,0.0,0.024877839,0.034455374,0,20,12,145,2,6,0.0,0.076923077,0.142857143,2,100.0,7,7.272727273,24,0.45942029,0.0,3.372463768,45,33,43,602,43,54,84.48148148,53.0,42,43,41,85.92592593,52.66666667,43,0,0.0,43,43,0.0,0.0,85.85185185,52.8045977,43,43,42,43,85.96296296,52.85057471,43,51,,,,85.87037037,52.67816092,0,0,0,0,0,0,0.0,14.0,0.0,9.0,23.0
6,1-HibernateORM,37,1,3,2,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187239,2.839778028,17,34.59,0.2,0.0,0.2,0.2,3.3,0.0,10.47058824,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.077431161,0.078179733,0,24,12,76,1,4,0.0,0.205128205,0.209677419,1,100.0,4,3.461538462,14,0.694444444,0.5,5.263888889,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,,,,99.0,50.93,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
6,4-Antlr4Master,37,1,3,2,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625,2.890437316,39,119.19,0.173913043,0.043478261,0.217391304,0.173913043,0.173913043,0.173913043,4.025641026,0.565217391,0.217391304,0.782608696,0.217391304,9.043478261,23.91304348,6.608695652,0.173913043,0.173913043,1.695652174,0.217391304,0.0,0.08472492,0.052734434,2,10,12,78,2,9,0.0,0.428571429,0.225806452,1,100.0,6,6.076923077,34,0.75462963,0.0,3.611574074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,,,,64.0,31.67692308,1,0,1,1,0,2,4.0,0.0,0.0,6.0,10.0
6,1-Pom,38,1,3,2,HealthReport,ds_6_snip_1$Pom_HealthReport.java,3,13,0,0,0,10,40,343.645358,0.0,42,102.95,0.290322581,0.0,0.419354839,0.290322581,0.032258065,0.0,10.38095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258064516,1.35483871,0.258064516,0.0,0.011228516,0.009778898,1,25,0,0,0,6,0.0,0.067567568,0.05952381,1,100.0,10,3.294117647,21,0.458333333,0.0,7.201388889,18,34,35,738,35,49,113.5510204,48.0,35,35,34,115.9591837,47.91452991,34,0,0.0,1,35,114.5306122,47.8034188,115.6530612,47.90598291,1,35,24,35,0.0,0.0,35,48,,,,115.7755102,47.60683761,1,0,0,1,1,1,3.0,25.0,0.0,1.0,29.0
6,2-HibernateORM,38,1,3,2,TimesTenDialect,ds_6_snip_2$HibernateORM_TimesTenDialect.java,0,0,0,0,0,39,59,709.2902376,0.0,88,116.145,0.0,0.0,0.0,0.0,0.096774194,0.0,12.43181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,2.838709677,0.0,0.0,0.003345281,0.003218779,0,22,0,0,0,5,0.0,0.037037037,0.037037037,1,100.0,1,6.294117647,19,0.320114943,0.0,2.829885057,21,34,1,160,36,39,104.0,38.8952381,1,1,35,103.975,38.94285714,36,0,0.0,1,35,0.0,0.0,103.9,38.8952381,1,36,36,36,103.825,38.92380952,36,40,,,,103.875,38.8,1,0,1,1,0,2,0.0,48.0,0.0,0.0,48.0
6,2-OpenCMSCore,38,1,3,2,seekFile,ds_6_snip_2$OpenCMSCore_seekFile.java,2,1,1,9,239,1,17,154.2872251,1.711665666,33,36.62,0.045454545,0.0,0.045454545,0.0,0.181818182,0.090909091,6.757575758,0.590909091,0.045454545,1.0,0.409090909,10.86363636,28.22727273,9.636363636,0.318181818,0.0,1.5,0.136363636,0.0,0.049269481,0.044685829,0,12,16,60,4,5,0.0,0.285714286,0.235294118,1,100.0,6,2.4,12,0.3,0.0,2.179487179,14,25,33,411,33,38,75.94736842,36.88311688,1,1,30,75.97368421,36.51948052,33,0,0.0,1,33,0.0,0.0,76.0,36.48051948,33,33,33,33,0.0,0.0,33,33,,,,75.89473684,36.71428571,1,0,1,1,0,2,0.0,3.0,0.0,4.0,7.0
6,3-HibernateORM,38,1,3,2,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066832,1.727971791,121,117.16,0.06779661,0.050847458,0.220338983,0.101694915,0.050847458,0.0,10.81818182,0.423728814,0.322033898,1.559322034,0.576271186,14.66101695,43.79661017,12.81355932,0.033898305,0.084745763,2.050847458,0.288135593,0.0,0.028018942,0.022059784,1,38,28,125,2,9,0.0,0.368421053,0.205882353,1,100.0,12,6.048387097,37,0.563261649,0.0,3.947491039,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,,,,135.8333333,64.62043796,0,0,0,0,0,0,3.0,6.0,1.0,1.0,11.0
6,3-Pom,38,1,3,2,get,ds_6_snip_3$Pom_get.java,0,6,7,32,618,7,36,644.3779095,1.957476366,94,205.82,0.022727273,0.022727273,0.136363636,0.022727273,0.022727273,0.045454545,6.170212766,0.795454545,0.159090909,1.136363636,0.727272727,14.04545455,29.11111111,12.0,0.227272727,0.045454545,2.136363636,0.045454545,0.0,0.0,0.0,1,29,20,101,3,12,0.0,0.0,0.0,1,100.0,15,4.872340426,29,0.451675485,0.0,4.151675485,37,47,57,520,57,58,105.0,56.46226415,57,57,57,104.9655172,56.77358491,57,105,57.0,57,57,102.7241379,56.80188679,104.9482759,56.71698113,57,57,57,45,105.0,57.0,55,57,,,,105.0,56.63207547,0,0,0,0,0,0,1.0,11.0,0.0,24.0,36.0
6,4-HibernateORM,38,1,3,2,extractSequenceValue,ds_6_snip_4$HibernateORM_extractSequenceValue.java,1,6,0,14,321,1,34,338.6144688,2.077003523,58,0.0,0.035714286,0.0,0.214285714,0.0,0.0,0.0,9.379310345,0.607142857,0.0,1.5,0.5,11.46428571,35.1,9.714285714,0.071428571,0.035714286,2.071428571,0.107142857,0.0,0.0,0.0,1,20,16,134,3,7,0.0,0.0,0.0,1,100.0,5,5.451612903,17,0.566017316,0.0,6.021103896,37,31,33,89,1,33,0.0,0.0,1,33,33,97.93939394,31.82828283,33,0,0.0,1,33,0.0,0.0,97.96969697,31.80808081,33,33,33,33,0.0,0.0,33,33,,,,97.87878788,31.78787879,1,0,0,1,1,1,0.0,9.0,0.0,3.0,12.0
6,5-HibernateORM,38,1,3,2,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.829993,3.003834656,65,105.995,0.064516129,0.0,0.225806452,0.129032258,0.096774194,0.0,10.0,0.258064516,0.129032258,1.483870968,0.612903226,6.677419355,33.61290323,4.774193548,0.096774194,0.0,2.096774194,0.129032258,0.0,0.025142629,0.023333783,0,32,12,177,2,7,0.0,0.071428571,0.06557377,1,100.0,6,3.029411765,14,0.387599206,0.0,2.115079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,,,,115.0,48.6637931,0,0,0,0,0,0,1.0,2.0,0.0,1.0,4.0
6,5-Pom,38,1,3,2,loadClass,ds_6_snip_5$Pom_loadClass.java,2,5,5,4,305,11,41,371.3347377,2.474335664,52,107.01,0.121212121,0.0,0.151515152,0.03030303,0.121212121,0.303030303,8.807692308,0.484848485,0.151515152,1.090909091,0.121212121,9.242424242,29.12121212,7.151515152,0.03030303,0.0,1.575757576,0.272727273,0.0,0.006665616,0.008286133,0,22,16,105,4,5,0.0,0.042105263,0.070175439,1,100.0,8,2.194444444,15,0.210869565,0.0,2.163043478,17,36,38,803,38,60,91.96666667,59.0,38,37,38,91.96666667,58.75268817,38,0,0.0,1,38,0.0,0.0,91.85,58.69892473,38,38,38,38,91.96666667,58.94623656,38,57,,,,91.9,58.90322581,0,0,0,0,0,0,0.0,2.0,0.0,0.0,2.0
6,1-HibernateORM,39,1,4,2,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187239,2.839778028,17,34.59,0.2,0.0,0.2,0.2,3.3,0.0,10.47058824,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.077431161,0.078179733,0,24,12,76,1,4,0.0,0.205128205,0.209677419,1,100.0,4,3.461538462,14,0.694444444,0.5,5.263888889,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,,,,99.0,50.93,1,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0
6,1-Phoenix,39,1,4,2,doDropSchema,ds_6_snip_1$Phoenix_doDropSchema.java,5,8,27,27,400,10,46,756.0819962,2.693420741,107,118.175,0.138888889,0.0,0.222222222,0.083333333,0.027777778,0.0,10.69158879,0.611111111,0.75,2.0,0.75,11.11111111,51.61111111,8.555555556,0.055555556,0.083333333,2.972222222,0.194444444,0.0,0.0,0.0,1,22,20,203,2,9,0.0,0.0,0.0,1,100.0,7,6.076923077,29,0.385019841,0.0,3.612202381,45,39,40,649,40,41,122.0,40.0,40,40,40,121.9512195,39.78861789,40,0,0.0,40,39,121.7073171,39.35772358,121.902439,39.77235772,1,40,40,40,0.0,0.0,40,39,,,,121.9512195,39.81300813,1,0,0,1,1,1,4.0,16.0,0.0,2.0,22.0
6,2-HibernateORM,39,1,4,2,TimesTenDialect,ds_6_snip_2$HibernateORM_TimesTenDialect.java,0,0,0,0,0,39,59,709.2902376,0.0,88,116.145,0.0,0.0,0.0,0.0,0.096774194,0.0,12.43181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,2.838709677,0.0,0.0,0.003345281,0.003218779,0,22,0,0,0,5,0.0,0.037037037,0.037037037,1,100.0,1,6.294117647,19,0.320114943,0.0,2.829885057,21,34,1,160,36,39,104.0,38.8952381,1,1,35,103.975,38.94285714,36,0,0.0,1,35,0.0,0.0,103.9,38.8952381,1,36,36,36,103.825,38.92380952,36,40,,,,103.875,38.8,0,0,0,0,0,0,0.0,48.0,0.0,0.0,48.0
6,3-HibernateORM,39,1,4,2,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066832,1.727971791,121,117.16,0.06779661,0.050847458,0.220338983,0.101694915,0.050847458,0.0,10.81818182,0.423728814,0.322033898,1.559322034,0.576271186,14.66101695,43.79661017,12.81355932,0.033898305,0.084745763,2.050847458,0.288135593,0.0,0.028018942,0.022059784,1,38,28,125,2,9,0.0,0.368421053,0.205882353,1,100.0,12,6.048387097,37,0.563261649,0.0,3.947491039,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,,,,135.8333333,64.62043796,0,0,0,0,0,0,3.0,6.0,1.0,1.0,11.0
6,3-Pom,39,1,4,2,get,ds_6_snip_3$Pom_get.java,0,6,7,32,618,7,36,644.3779095,1.957476366,94,205.82,0.022727273,0.022727273,0.136363636,0.022727273,0.022727273,0.045454545,6.170212766,0.795454545,0.159090909,1.136363636,0.727272727,14.04545455,29.11111111,12.0,0.227272727,0.045454545,2.136363636,0.045454545,0.0,0.0,0.0,1,29,20,101,3,12,0.0,0.0,0.0,1,100.0,15,4.872340426,29,0.451675485,0.0,4.151675485,37,47,57,520,57,58,105.0,56.46226415,57,57,57,104.9655172,56.77358491,57,105,57.0,57,57,102.7241379,56.80188679,104.9482759,56.71698113,57,57,57,45,105.0,57.0,55,57,,,,105.0,56.63207547,0,0,0,0,0,0,1.0,11.0,0.0,24.0,36.0
6,4-HibernateORM,39,1,4,2,extractSequenceValue,ds_6_snip_4$HibernateORM_extractSequenceValue.java,1,6,0,14,321,1,34,338.6144688,2.077003523,58,0.0,0.035714286,0.0,0.214285714,0.0,0.0,0.0,9.379310345,0.607142857,0.0,1.5,0.5,11.46428571,35.1,9.714285714,0.071428571,0.035714286,2.071428571,0.107142857,0.0,0.0,0.0,1,20,16,134,3,7,0.0,0.0,0.0,1,100.0,5,5.451612903,17,0.566017316,0.0,6.021103896,37,31,33,89,1,33,0.0,0.0,1,33,33,97.93939394,31.82828283,33,0,0.0,1,33,0.0,0.0,97.96969697,31.80808081,33,33,33,33,0.0,0.0,33,33,,,,97.87878788,31.78787879,1,1,1,0,0,3,0.0,9.0,0.0,3.0,12.0
6,4-Phoenix,39,1,4,2,process,ds_6_snip_4$Phoenix_process.java,0,12,7,41,653,11,84,903.355172,2.149178978,121,119.19,0.074626866,0.014925373,0.179104478,0.074626866,0.014925373,0.014925373,8.768595041,0.343283582,0.104477612,1.313432836,0.611940299,9.746268657,31.25373134,8.298507463,0.029850746,0.029850746,1.805970149,0.194029851,0.0,0.016702203,0.010157546,1,30,20,133,2,8,0.0,0.166666667,0.111111111,1,100.0,12,5.585714286,24,0.661231884,0.0,3.269927536,44,70,72,1029,72,73,100.0,72.0,72,72,72,99.95890411,71.88118812,72,0,0.0,72,72,98.84931507,71.5049505,99.94520548,71.7029703,72,71,70,72,99.95890411,71.86138614,72,57,,,,99.98630137,71.77227723,1,1,1,0,0,3,2.0,9.0,0.0,1.0,12.0
6,5-HibernateORM,39,1,4,2,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.829993,3.003834656,65,105.995,0.064516129,0.0,0.225806452,0.129032258,0.096774194,0.0,10.0,0.258064516,0.129032258,1.483870968,0.612903226,6.677419355,33.61290323,4.774193548,0.096774194,0.0,2.096774194,0.129032258,0.0,0.025142629,0.023333783,0,32,12,177,2,7,0.0,0.071428571,0.06557377,1,100.0,6,3.029411765,14,0.387599206,0.0,2.115079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,,,,115.0,48.6637931,1,0,0,1,1,1,1.0,2.0,0.0,1.0,4.0
6,1-K9,40,1,2,1,testFetchResponse,ds_6_snip_1$K9_testFetchResponse.java,0,2,20,50,129,71,44,972.1469043,3.362039957,98,0.0,0.0,0.0,0.066666667,0.0,0.0,0.166666667,8.806122449,0.1,0.666666667,4.8,1.666666667,4.3,45.16666667,2.933333333,0.066666667,1.7,3.266666667,0.0,0.0,0.0,0.0,4,18,4,77,3,6,0.0,0.0,0.0,2,100.0,1,4.606060606,14,0.302173913,0.166666667,1.954347826,9,33,35,327,35,35,0.0,0.0,35,1,35,87.97142857,33.91011236,35,0,0.0,1,35,87.82857143,33.87640449,87.91428571,33.87640449,35,35,35,34,87.94285714,33.88764045,34,35,,,,87.91428571,33.85393258,1,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0
6,1-ModelPerformanceChart,40,1,2,1,performRequest,ds_6_snip_1$ModelPerformanceChart_performRequest.java,1,8,2,26,479,14,47,502.3032009,1.725301877,65,27.485,0.076923077,0.0,0.205128205,0.025641026,0.051282051,0.025641026,8.261538462,0.41025641,0.051282051,1.282051282,0.666666667,12.28205128,31.925,10.87179487,0.025641026,0.076923077,1.666666667,0.179487179,0.0,0.013971499,0.016080021,2,24,24,77,2,7,0.0,0.136363636,0.129032258,1,100.0,7,2.404761905,15,0.273809524,0.0,1.626373626,23,42,44,540,44,50,72.96,48.97297297,44,44,44,71.7,48.94594595,44,0,0.0,1,44,73.0,48.93243243,72.82,48.90540541,44,44,44,44,72.96,48.86486486,44,1,,,,72.96,48.7027027,1,0,0,1,1,1,3.0,14.0,0.0,0.0,17.0
6,1-SpringBatch,40,1,2,1,testFailureAndRecovery,ds_6_snip_1$SpringBatch_testFailureAndRecovery.java,0,3,9,15,692,7,42,516.2341911,1.59881082,83,0.0,0.0,0.0,0.066666667,0.0,0.0,0.022222222,9.493975904,0.6,0.2,1.6,0.333333333,15.37777778,37.64583333,13.68888889,0.0,0.044444444,1.844444444,0.133333333,0.0,0.0,0.0,1,22,28,112,3,7,0.0,0.0,0.0,1,100.0,11,4.895833333,19,0.531714286,0.0,2.543904762,22,48,48,160,48,1,0.0,0.0,48,1,44,100.9375,46.78431373,48,0,0.0,1,48,0.0,0.0,100.9583333,46.76470588,48,44,48,48,100.9583333,46.88235294,48,43,,,,100.9791667,46.71568627,1,1,1,0,0,3,0.0,17.0,0.0,7.0,24.0
6,2-K9,40,1,2,1,getInstance,ds_6_snip_2$K9_getInstance.java,2,6,7,10,229,10,32,406.3373625,3.01393766,58,113.1,0.25,0.0,0.214285714,0.107142857,0.035714286,0.035714286,9.672413793,0.857142857,0.25,1.785714286,0.357142857,8.178571429,36.28571429,5.714285714,0.178571429,0.0,2.071428571,0.25,0.0,0.025657081,0.017125977,0,27,12,188,4,7,0.0,0.090909091,0.055555556,1,100.0,10,5.258064516,30,0.353571429,0.0,2.321753247,37,31,37,460,37,39,118.0,37.75630252,37,37,37,118.0,37.89915966,36,0,0.0,37,37,0.0,0.0,117.8717949,37.85714286,37,37,37,37,117.974359,37.82352941,37,39,,,,117.974359,37.86554622,0,0,0,0,0,0,1.0,6.0,0.0,0.0,7.0
6,3-K9,40,1,2,1,open,ds_6_snip_3$K9_open_withXoauth2Extension_shouldThrowOnMultipleFailure.java,0,2,3,22,132,16,44,398.0842251,2.687081864,57,0.0,0.0,0.0,0.068965517,0.0,0.0,0.068965517,10.28070175,0.206896552,0.103448276,1.655172414,0.75862069,4.551724138,30.55172414,3.724137931,0.068965517,0.0,1.965517241,0.068965517,0.0,0.0,0.0,0,54,8,115,3,8,0.0,0.0,0.0,1,100.0,2,7.71875,22,0.758680556,0.0,4.737847222,36,32,31,321,31,34,0.0,0.0,1,1,31,126.0,32.90551181,31,0,0.0,1,31,0.0,0.0,125.8823529,32.92913386,31,31,31,31,125.9705882,33.0,30,34,,,,125.9117647,32.74015748,0,0,0,0,0,0,0.0,4.0,0.0,2.0,6.0
6,4-K9,40,1,2,1,StorageManager,ds_6_snip_4$K9_StorageManager.java,1,3,0,0,0,2,19,173.9178331,0.0,33,107.01,0.133333333,0.066666667,0.2,0.066666667,0.266666667,0.0,10.15151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266666667,0.0,2.2,0.2,0.0,0.029771677,0.026284006,0,23,0,0,0,6,0.0,0.090909091,0.060606061,1,100.0,5,5.222222222,15,0.509090909,0.0,1.481818182,10,18,24,467,24,43,94.97674419,41.94791667,24,23,24,94.97674419,41.83333333,24,0,0.0,24,24,0.0,0.0,94.90697674,41.73958333,1,24,24,24,95.0,41.5625,24,43,,,,94.86046512,41.69791667,1,0,1,1,0,2,0.0,2.0,0.0,2.0,4.0
