dataset_id,snippet_id,person_id,readability_level,college_year
3,3,10,2,1
3,3,11,3,1
3,3,12,2,1
3,3,13,4,1
3,3,14,4,1
3,3,15,4,1
3,3,16,4,1
3,3,17,3,1
3,3,18,3,2
3,3,19,3,2
3,3,20,4,2
3,3,21,1,2
3,3,22,3,2
3,3,23,4,2
3,3,24,4,2
3,3,25,3,2
3,3,26,3,2
3,3,27,3,2
3,3,28,3,2
3,3,29,2,2
3,3,30,2,2
3,3,31,2,2
3,3,32,1,2
3,3,33,2,2
3,3,34,3,2
3,3,35,1,2
3,3,36,4,2
3,3,37,5,2
3,3,38,2,2
3,3,39,2,2
3,3,40,2,2
3,3,41,2,2
3,3,42,4,2
3,3,43,3,2
3,3,44,2,2
3,3,45,1,2
3,3,46,4,2
3,3,47,2,2
3,3,48,2,2
3,3,49,1,2
3,3,50,1,2
3,3,51,4,2
3,3,52,1,2
3,3,53,1,2
3,3,54,4,2
3,3,55,3,2
3,3,56,2,2
3,3,57,3,2
3,3,58,3,2
3,3,59,2,2
3,3,60,3,2
3,3,61,4,2
3,3,62,1,2
3,3,63,3,2
3,3,64,2,2
3,3,65,2,2
3,3,66,2,2
3,3,67,3,2
3,3,68,3,2
3,3,69,2,2
3,3,70,3,2
3,3,71,1,2
3,3,72,2,2
3,3,73,4,2
3,3,74,3,2
3,3,75,1,2
3,3,76,1,2
3,3,77,4,2
3,3,78,2,2
3,3,79,3,2
3,3,80,4,2
3,3,81,1,2
3,3,82,2,2
3,3,83,2,4
3,3,84,3,4
3,3,85,4,4
3,3,86,2,4
3,3,87,3,4
3,3,88,3,4
3,3,89,2,4
3,3,90,3,4
3,3,91,4,4
3,3,92,2,4
3,3,93,3,4
3,3,94,3,4
3,3,95,3,4
3,3,96,4,4
3,3,97,3,4
3,3,98,2,4
3,3,99,2,4
3,3,100,1,4
3,3,101,1,4
3,3,102,3,4
3,3,103,1,4
3,3,104,5,4
3,3,105,2,4
3,3,106,2,4
3,3,107,3,4
3,3,108,2,4
3,3,109,2,4
3,3,110,3,4
3,3,111,4,4
3,3,112,3,4
3,3,113,3,4
3,3,114,4,5
3,3,115,4,5
3,3,116,2,5
3,3,117,4,5
3,3,118,4,5
3,3,119,5,5
3,3,120,5,5
3,3,121,1,5
3,30,1,4,1
3,30,2,3,1
3,30,3,3,1
3,30,4,2,1
3,30,5,4,1
3,30,6,2,1
3,30,7,3,1
3,30,8,3,1
3,30,9,1,1
3,30,10,2,1
3,30,11,2,1
3,30,12,3,1
3,30,13,5,1
3,30,14,3,1
3,30,15,3,1
3,30,16,3,1
3,30,17,3,1
3,30,18,4,2
3,30,19,2,2
3,30,20,3,2
3,30,21,3,2
3,30,22,3,2
3,30,23,2,2
3,30,24,3,2
3,30,25,3,2
3,30,26,4,2
3,30,27,2,2
3,30,28,1,2
3,30,29,5,2
3,30,30,2,2
3,30,31,3,2
3,30,32,5,2
3,30,33,5,2
3,30,34,2,2
3,30,35,2,2
3,30,36,3,2
3,30,37,1,2
3,30,38,4,2
3,30,39,1,2
3,30,40,2,2
3,30,41,4,2
3,30,42,3,2
3,30,43,4,2
3,30,44,3,2
3,30,45,4,2
3,30,46,4,2
3,30,47,2,2
3,30,48,2,2
3,30,49,2,2
3,30,50,1,2
3,30,51,3,2
3,30,52,2,2
3,30,53,3,2
3,30,54,1,2
3,30,55,4,2
3,30,56,1,2
3,30,57,1,2
3,30,58,2,2
3,30,59,3,2
3,30,60,2,2
3,30,61,2,2
3,30,62,3,2
3,30,63,2,2
3,30,64,3,2
3,30,65,5,2
3,30,66,3,2
3,30,67,3,2
3,30,68,4,2
3,30,69,2,2
3,30,70,4,2
3,30,71,1,2
3,30,72,2,2
3,30,73,2,2
3,30,74,3,2
3,30,75,2,2
3,30,76,2,2
3,30,77,3,2
3,30,78,3,2
3,30,79,4,2
3,30,80,3,2
3,30,81,2,2
3,30,82,3,2
3,30,83,4,4
3,30,84,4,4
3,30,85,3,4
3,30,86,2,4
3,30,87,4,4
3,30,88,3,4
3,30,89,3,4
3,30,90,2,4
3,30,91,2,4
3,30,92,2,4
3,30,93,3,4
3,30,94,2,4
3,30,95,2,4
3,30,96,3,4
3,30,97,3,4
3,30,98,1,4
3,30,99,2,4
3,30,100,1,4
3,30,101,5,4
3,30,102,1,4
3,30,103,4,4
3,30,104,2,4
3,30,105,3,4
3,30,106,3,4
3,30,107,2,4
3,30,108,4,4
3,30,109,2,4
3,30,110,4,4
3,30,111,3,4
3,30,112,3,4
3,30,113,3,4
3,30,114,4,5
3,30,115,5,5
3,30,116,4,5
3,30,117,4,5
3,30,118,3,5
3,30,119,3,5
3,30,120,3,5
3,30,121,1,5
3,31,1,3,1
3,31,2,2,1
3,31,3,3,1
3,31,4,1,1
3,31,5,2,1
3,31,6,4,1
3,31,7,3,1
3,31,8,1,1
3,31,9,4,1
3,31,10,2,1
3,31,11,3,1
3,31,12,4,1
3,31,13,3,1
3,31,14,5,1
3,31,15,3,1
3,31,16,3,1
3,31,17,4,1
3,31,18,3,2
3,31,19,2,2
3,31,20,4,2
3,31,21,2,2
3,31,22,3,2
3,31,23,5,2
3,31,24,4,2
3,31,25,4,2
3,31,26,4,2
3,31,27,4,2
3,31,28,2,2
3,31,29,3,2
3,31,30,3,2
3,31,31,5,2
3,31,32,5,2
3,31,33,2,2
3,31,34,5,2
3,31,35,3,2
3,31,36,5,2
3,31,37,4,2
3,31,38,3,2
3,31,39,2,2
3,31,40,3,2
3,31,41,3,2
3,31,42,4,2
3,31,43,4,2
3,31,44,2,2
3,31,45,5,2
3,31,46,4,2
3,31,47,2,2
3,31,48,4,2
3,31,49,2,2
3,31,50,2,2
3,31,51,4,2
3,31,52,4,2
3,31,53,3,2
3,31,54,5,2
3,31,55,4,2
3,31,56,2,2
3,31,57,4,2
3,31,58,3,2
3,31,59,2,2
3,31,60,3,2
3,31,61,2,2
3,31,62,2,2
3,31,63,1,2
3,31,64,3,2
3,31,65,4,2
3,31,66,4,2
3,31,67,3,2
3,31,68,4,2
3,31,69,3,2
3,31,70,3,2
3,31,71,1,2
3,31,72,3,2
3,31,73,3,2
3,31,74,5,2
3,31,75,2,2
3,31,76,4,2
3,31,77,4,2
3,31,78,5,2
3,31,79,4,2
3,31,80,4,2
3,31,81,2,2
3,31,82,3,2
3,31,83,4,4
3,31,84,4,4
3,31,85,4,4
3,31,86,2,4
3,31,87,2,4
3,31,88,4,4
3,31,89,3,4
3,31,90,3,4
3,31,91,1,4
3,31,92,2,4
3,31,93,5,4
3,31,94,3,4
3,31,95,1,4
3,31,96,3,4
3,31,97,4,4
3,31,98,3,4
3,31,99,2,4
3,31,100,2,4
3,31,101,5,4
3,31,102,2,4
3,31,103,4,4
3,31,104,5,4
3,31,105,4,4
3,31,106,5,4
3,31,107,3,4
3,31,108,2,4
3,31,109,5,4
3,31,110,4,4
3,31,111,4,4
3,31,112,3,4
3,31,113,3,4
3,31,114,4,5
3,31,115,3,5
3,31,116,5,5
3,31,117,4,5
3,31,118,3,5
3,31,119,3,5
3,31,120,2,5
3,31,121,5,5
3,32,1,4,1
3,32,2,2,1
3,32,3,5,1
3,32,4,4,1
3,32,5,2,1
3,32,6,5,1
3,32,7,5,1
3,32,8,4,1
3,32,9,3,1
3,32,10,5,1
3,32,11,4,1
3,32,12,5,1
3,32,13,5,1
3,32,14,5,1
3,32,15,5,1
3,32,16,4,1
3,32,17,5,1
3,32,18,4,2
3,32,19,5,2
3,32,20,4,2
3,32,21,5,2
3,32,22,2,2
3,32,23,4,2
3,32,24,4,2
3,32,25,5,2
3,32,26,5,2
3,32,27,3,2
3,32,28,1,2
3,32,29,2,2
3,32,30,5,2
3,32,31,5,2
3,32,32,4,2
3,32,33,5,2
3,32,34,5,2
3,32,35,3,2
3,32,36,5,2
3,32,37,5,2
3,32,38,5,2
3,32,39,4,2
3,32,40,2,2
3,32,41,5,2
3,32,42,5,2
3,32,43,5,2
3,32,44,4,2
3,32,45,5,2
3,32,46,5,2
3,32,47,3,2
3,32,48,4,2
3,32,49,4,2
3,32,50,3,2
3,32,51,5,2
3,32,52,5,2
3,32,53,3,2
3,32,54,4,2
3,32,55,5,2
3,32,56,3,2
3,32,57,5,2
3,32,58,4,2
3,32,59,5,2
3,32,60,5,2
3,32,61,4,2
3,32,62,2,2
3,32,63,4,2
3,32,64,4,2
3,32,65,5,2
3,32,66,3,2
3,32,67,4,2
3,32,68,5,2
3,32,69,4,2
3,32,70,4,2
3,32,71,4,2
3,32,72,4,2
3,32,73,5,2
3,32,74,5,2
3,32,75,3,2
3,32,76,5,2
3,32,77,5,2
3,32,78,5,2
3,32,79,5,2
3,32,80,4,2
3,32,81,3,2
3,32,82,5,2
3,32,83,3,4
3,32,84,4,4
3,32,85,4,4
3,32,86,4,4
3,32,87,3,4
3,32,88,4,4
3,32,89,4,4
3,32,90,4,4
3,32,91,5,4
3,32,92,5,4
3,32,93,4,4
3,32,94,4,4
3,32,95,5,4
3,32,96,5,4
3,32,97,5,4
3,32,98,5,4
3,32,99,3,4
3,32,100,3,4
3,32,101,3,4
3,32,102,4,4
3,32,103,3,4
3,32,104,5,4
3,32,105,5,4
3,32,106,4,4
3,32,107,5,4
3,32,108,5,4
3,32,109,5,4
3,32,110,5,4
3,32,111,5,4
3,32,112,4,4
3,32,113,5,4
3,32,114,5,5
3,32,115,4,5
3,32,116,5,5
3,32,117,5,5
3,32,118,4,5
3,32,119,4,5
3,32,120,4,5
3,32,121,5,5
3,33,1,4,1
3,33,2,2,1
3,33,3,3,1
3,33,4,3,1
3,33,5,3,1
3,33,6,3,1
3,33,7,5,1
3,33,8,2,1
3,33,9,2,1
3,33,10,4,1
3,33,11,2,1
3,33,12,5,1
3,33,13,5,1
3,33,14,5,1
3,33,15,3,1
3,33,16,3,1
3,33,17,4,1
3,33,18,4,2
3,33,19,5,2
3,33,20,4,2
3,33,21,4,2
3,33,22,2,2
3,33,23,3,2
3,33,24,4,2
3,33,25,4,2
3,33,26,3,2
3,33,27,3,2
3,33,28,1,2
3,33,29,4,2
3,33,30,5,2
3,33,31,4,2
3,33,32,3,2
3,33,33,5,2
3,33,34,4,2
3,33,35,2,2
3,33,36,4,2
3,33,37,5,2
3,33,38,5,2
3,33,39,4,2
3,33,40,4,2
3,33,41,5,2
3,33,42,5,2
3,33,43,3,2
3,33,44,5,2
3,33,45,5,2
3,33,46,5,2
3,33,47,5,2
3,33,48,4,2
3,33,49,5,2
3,33,50,2,2
3,33,51,5,2
3,33,52,5,2
3,33,53,4,2
3,33,54,4,2
3,33,55,5,2
3,33,56,4,2
3,33,57,2,2
3,33,58,4,2
3,33,59,4,2
3,33,60,4,2
3,33,61,3,2
3,33,62,2,2
3,33,63,4,2
3,33,64,5,2
3,33,65,5,2
3,33,66,3,2
3,33,67,4,2
3,33,68,5,2
3,33,69,4,2
3,33,70,4,2
3,33,71,4,2
3,33,72,4,2
3,33,73,5,2
3,33,74,5,2
3,33,75,3,2
3,33,76,3,2
3,33,77,5,2
3,33,78,5,2
3,33,79,5,2
3,33,80,5,2
3,33,81,5,2
3,33,82,5,2
3,33,83,4,4
3,33,84,3,4
3,33,85,5,4
3,33,86,5,4
3,33,87,4,4
3,33,88,4,4
3,33,89,4,4
3,33,90,4,4
3,33,91,5,4
3,33,92,5,4
3,33,93,5,4
3,33,94,3,4
3,33,95,5,4
3,33,96,5,4
3,33,97,5,4
3,33,98,5,4
3,33,99,3,4
3,33,100,3,4
3,33,101,5,4
3,33,102,5,4
3,33,103,4,4
3,33,104,5,4
3,33,105,5,4
3,33,106,2,4
3,33,107,3,4
3,33,108,3,4
3,33,109,5,4
3,33,110,5,4
3,33,111,4,4
3,33,112,4,4
3,33,113,4,4
3,33,114,4,5
3,33,115,4,5
3,33,116,5,5
3,33,117,5,5
3,33,118,2,5
3,33,119,4,5
3,33,120,5,5
3,33,121,4,5
3,34,1,4,1
3,34,2,3,1
3,34,3,5,1
3,34,4,4,1
3,34,5,2,1
3,34,6,2,1
3,34,7,5,1
3,34,8,3,1
3,34,9,4,1
3,34,10,4,1
3,34,11,5,1
3,34,12,4,1
3,34,13,5,1
3,34,14,5,1
3,34,15,5,1
3,34,16,5,1
3,34,17,5,1
3,34,18,3,2
3,34,19,1,2
3,34,20,3,2
3,34,21,5,2
3,34,22,4,2
3,34,23,5,2
3,34,24,4,2
3,34,25,5,2
3,34,26,5,2
3,34,27,5,2
3,34,28,5,2
3,34,29,4,2
3,34,30,2,2
3,34,31,5,2
3,34,32,3,2
3,34,33,2,2
3,34,34,5,2
3,34,35,3,2
3,34,36,5,2
3,34,37,3,2
3,34,38,5,2
3,34,39,5,2
3,34,40,5,2
3,34,41,3,2
3,34,42,5,2
3,34,43,4,2
3,34,44,5,2
3,34,45,5,2
3,34,46,5,2
3,34,47,5,2
3,34,48,4,2
3,34,49,2,2
3,34,50,5,2
3,34,51,5,2
3,34,52,5,2
3,34,53,5,2
3,34,54,5,2
3,34,55,4,2
3,34,56,5,2
3,34,57,5,2
3,34,58,4,2
3,34,59,3,2
3,34,60,5,2
3,34,61,4,2
3,34,62,4,2
3,34,63,4,2
3,34,64,5,2
3,34,65,5,2
3,34,66,4,2
3,34,67,5,2
3,34,68,5,2
3,34,69,4,2
3,34,70,5,2
3,34,71,4,2
3,34,72,5,2
3,34,73,5,2
3,34,74,5,2
3,34,75,4,2
3,34,76,5,2
3,34,77,5,2
3,34,78,5,2
3,34,79,5,2
3,34,80,5,2
3,34,81,5,2
3,34,82,5,2
3,34,83,5,4
3,34,84,5,4
3,34,85,5,4
3,34,86,5,4
3,34,87,2,4
3,34,88,5,4
3,34,89,4,4
3,34,90,4,4
3,34,91,5,4
3,34,92,5,4
3,34,93,5,4
3,34,94,5,4
3,34,95,5,4
3,34,96,5,4
3,34,97,5,4
3,34,98,5,4
3,34,99,4,4
3,34,100,5,4
3,34,101,3,4
3,34,102,5,4
3,34,103,2,4
3,34,104,5,4
3,34,105,4,4
3,34,106,4,4
3,34,107,3,4
3,34,108,3,4
3,34,109,4,4
3,34,110,5,4
3,34,111,5,4
3,34,112,5,4
3,34,113,5,4
3,34,114,5,5
3,34,115,4,5
3,34,116,4,5
3,34,117,5,5
3,34,118,3,5
3,34,119,5,5
3,34,120,4,5
3,34,121,5,5
3,35,1,3,1
3,35,2,1,1
3,35,3,2,1
3,35,4,1,1
3,35,5,4,1
3,35,6,1,1
3,35,7,2,1
3,35,8,2,1
3,35,9,1,1
3,35,10,2,1
3,35,11,1,1
3,35,12,2,1
3,35,13,2,1
3,35,14,1,1
3,35,15,3,1
3,35,16,1,1
3,35,17,2,1
3,35,18,4,2
3,35,19,2,2
3,35,20,4,2
3,35,21,4,2
3,35,22,3,2
3,35,23,2,2
3,35,24,3,2
3,35,25,4,2
3,35,26,4,2
3,35,27,2,2
3,35,28,1,2
3,35,29,2,2
3,35,30,2,2
3,35,31,3,2
3,35,32,2,2
3,35,33,3,2
3,35,34,1,2
3,35,35,1,2
3,35,36,3,2
3,35,37,2,2
3,35,38,2,2
3,35,39,1,2
3,35,40,2,2
3,35,41,3,2
3,35,42,2,2
3,35,43,1,2
3,35,44,2,2
3,35,45,2,2
3,35,46,3,2
3,35,47,1,2
3,35,48,1,2
3,35,49,1,2
3,35,50,1,2
3,35,51,2,2
3,35,52,1,2
3,35,53,1,2
3,35,54,1,2
3,35,55,2,2
3,35,56,2,2
3,35,57,1,2
3,35,58,3,2
3,35,59,1,2
3,35,60,2,2
3,35,61,2,2
3,35,62,3,2
3,35,63,1,2
3,35,64,1,2
3,35,65,2,2
3,35,66,2,2
3,35,67,3,2
3,35,68,3,2
3,35,69,2,2
3,35,70,3,2
3,35,71,1,2
3,35,72,1,2
3,35,73,2,2
3,35,74,1,2
3,35,75,1,2
3,35,76,1,2
3,35,77,1,2
3,35,78,2,2
3,35,79,1,2
3,35,80,2,2
3,35,81,1,2
3,35,82,1,2
3,35,83,2,4
3,35,84,2,4
3,35,85,4,4
3,35,86,3,4
3,35,87,3,4
3,35,88,2,4
3,35,89,3,4
3,35,90,2,4
3,35,91,3,4
3,35,92,1,4
3,35,93,1,4
3,35,94,2,4
3,35,95,2,4
3,35,96,4,4
3,35,97,2,4
3,35,98,1,4
3,35,99,1,4
3,35,100,1,4
3,35,101,2,4
3,35,102,2,4
3,35,103,3,4
3,35,104,2,4
3,35,105,1,4
3,35,106,1,4
3,35,107,2,4
3,35,108,1,4
3,35,109,2,4
3,35,110,3,4
3,35,111,2,4
3,35,112,2,4
3,35,113,2,4
3,35,114,4,5
3,35,115,5,5
3,35,116,1,5
3,35,117,4,5
3,35,118,2,5
3,35,119,2,5
3,35,120,2,5
3,35,121,1,5
3,36,1,5,1
3,36,2,3,1
3,36,3,2,1
3,36,4,1,1
3,36,5,3,1
3,36,6,2,1
3,36,7,3,1
3,36,8,3,1
3,36,9,2,1
3,36,10,2,1
3,36,11,3,1
3,36,12,4,1
3,36,13,3,1
3,36,14,2,1
3,36,15,3,1
3,36,16,1,1
3,36,17,3,1
3,36,18,4,2
3,36,19,3,2
3,36,20,4,2
3,36,21,2,2
3,36,22,3,2
3,36,23,3,2
3,36,24,3,2
3,36,25,3,2
3,36,26,4,2
3,36,27,4,2
3,36,28,1,2
3,36,29,3,2
3,36,30,4,2
3,36,31,4,2
3,36,32,2,2
3,36,33,3,2
3,36,34,4,2
3,36,35,3,2
3,36,36,3,2
3,36,37,2,2
3,36,38,2,2
3,36,39,2,2
3,36,40,4,2
3,36,41,2,2
3,36,42,3,2
3,36,43,4,2
3,36,44,2,2
3,36,45,3,2
3,36,46,2,2
3,36,47,2,2
3,36,48,2,2
3,36,49,4,2
3,36,50,3,2
3,36,51,2,2
3,36,52,3,2
3,36,53,3,2
3,36,54,2,2
3,36,55,3,2
3,36,56,3,2
3,36,57,2,2
3,36,58,2,2
3,36,59,2,2
3,36,60,3,2
3,36,61,5,2
3,36,62,3,2
3,36,63,2,2
3,36,64,2,2
3,36,65,1,2
3,36,66,2,2
3,36,67,3,2
3,36,68,4,2
3,36,69,3,2
3,36,70,2,2
3,36,71,1,2
3,36,72,2,2
3,36,73,1,2
3,36,74,1,2
3,36,75,2,2
3,36,76,2,2
3,36,77,4,2
3,36,78,2,2
3,36,79,2,2
3,36,80,2,2
3,36,81,2,2
3,36,82,4,2
3,36,83,3,4
3,36,84,2,4
3,36,85,2,4
3,36,86,3,4
3,36,87,3,4
3,36,88,3,4
3,36,89,3,4
3,36,90,2,4
3,36,91,3,4
3,36,92,3,4
3,36,93,1,4
3,36,94,2,4
3,36,95,1,4
3,36,96,2,4
3,36,97,1,4
3,36,98,2,4
3,36,99,2,4
3,36,100,2,4
3,36,101,2,4
3,36,102,2,4
3,36,103,2,4
3,36,104,3,4
3,36,105,2,4
3,36,106,2,4
3,36,107,2,4
3,36,108,2,4
3,36,109,3,4
3,36,110,2,4
3,36,111,3,4
3,36,112,2,4
3,36,113,2,4
3,36,114,4,5
3,36,115,1,5
3,36,116,3,5
3,36,117,3,5
3,36,118,2,5
3,36,119,3,5
3,36,120,1,5
3,36,121,3,5
3,37,1,4,1
3,37,2,4,1
3,37,3,4,1
3,37,4,1,1
3,37,5,1,1
3,37,6,1,1
3,37,7,3,1
3,37,8,2,1
3,37,9,2,1
3,37,10,1,1
3,37,11,4,1
3,37,12,3,1
3,37,13,4,1
3,37,14,2,1
3,37,15,3,1
3,37,16,4,1
3,37,17,4,1
3,37,18,3,2
3,37,19,2,2
3,37,20,4,2
3,37,21,3,2
3,37,22,2,2
3,37,23,2,2
3,37,24,3,2
3,37,25,3,2
3,37,26,4,2
3,37,27,3,2
3,37,28,2,2
3,37,29,2,2
3,37,30,2,2
3,37,31,4,2
3,37,32,3,2
3,37,33,1,2
3,37,34,2,2
3,37,35,2,2
3,37,36,3,2
3,37,37,1,2
3,37,38,4,2
3,37,39,2,2
3,37,40,2,2
3,37,41,3,2
3,37,42,4,2
3,37,43,2,2
3,37,44,2,2
3,37,45,4,2
3,37,46,3,2
3,37,47,1,2
3,37,48,2,2
3,37,49,1,2
3,37,50,2,2
3,37,51,3,2
3,37,52,3,2
3,37,53,3,2
3,37,54,2,2
3,37,55,3,2
3,37,56,4,2
3,37,57,2,2
3,37,58,3,2
3,37,59,3,2
3,37,60,3,2
3,37,61,3,2
3,37,62,3,2
3,37,63,1,2
3,37,64,2,2
3,37,65,3,2
3,37,66,3,2
3,37,67,2,2
3,37,68,4,2
3,37,69,2,2
3,37,70,4,2
3,37,71,3,2
3,37,72,2,2
3,37,73,3,2
3,37,74,3,2
3,37,75,2,2
3,37,76,2,2
3,37,77,2,2
3,37,78,3,2
3,37,79,3,2
3,37,80,2,2
3,37,81,3,2
3,37,82,1,2
3,37,83,4,4
3,37,84,3,4
3,37,85,4,4
3,37,86,2,4
3,37,87,2,4
3,37,88,3,4
3,37,89,2,4
3,37,90,1,4
3,37,91,2,4
3,37,92,2,4
3,37,93,5,4
3,37,94,2,4
3,37,95,1,4
3,37,96,1,4
3,37,97,2,4
3,37,98,2,4
3,37,99,2,4
3,37,100,1,4
3,37,101,2,4
3,37,102,2,4
3,37,103,1,4
3,37,104,2,4
3,37,105,2,4
3,37,106,4,4
3,37,107,4,4
3,37,108,1,4
3,37,109,3,4
3,37,110,3,4
3,37,111,4,4
3,37,112,4,4
3,37,113,1,4
3,37,114,5,5
3,37,115,2,5
3,37,116,2,5
3,37,117,2,5
3,37,118,2,5
3,37,119,4,5
3,37,120,4,5
3,37,121,2,5
3,38,1,4,1
3,38,2,3,1
3,38,3,2,1
3,38,4,2,1
3,38,5,3,1
3,38,6,3,1
3,38,7,4,1
3,38,8,2,1
3,38,9,3,1
3,38,10,2,1
3,38,11,2,1
3,38,12,3,1
3,38,13,3,1
3,38,14,4,1
3,38,15,4,1
3,38,16,3,1
3,38,17,4,1
3,38,18,2,2
3,38,19,2,2
3,38,20,4,2
3,38,21,4,2
3,38,22,2,2
3,38,23,3,2
3,38,24,3,2
3,38,25,2,2
3,38,26,5,2
3,38,27,4,2
3,38,28,1,2
3,38,29,2,2
3,38,30,2,2
3,38,31,3,2
3,38,32,1,2
3,38,33,2,2
3,38,34,3,2
3,38,35,2,2
3,38,36,4,2
3,38,37,2,2
3,38,38,3,2
3,38,39,3,2
3,38,40,3,2
3,38,41,3,2
3,38,42,3,2
3,38,43,1,2
3,38,44,3,2
3,38,45,3,2
3,38,46,3,2
3,38,47,2,2
3,38,48,2,2
3,38,49,1,2
3,38,50,4,2
3,38,51,4,2
3,38,52,4,2
3,38,53,2,2
3,38,54,3,2
3,38,55,3,2
3,38,56,2,2
3,38,57,2,2
3,38,58,3,2
3,38,59,3,2
3,38,60,4,2
3,38,61,1,2
3,38,62,3,2
3,38,63,1,2
3,38,64,3,2
3,38,65,3,2
3,38,66,2,2
3,38,67,3,2
3,38,68,4,2
3,38,69,4,2
3,38,70,2,2
3,38,71,2,2
3,38,72,3,2
3,38,73,2,2
3,38,74,3,2
3,38,75,2,2
3,38,76,3,2
3,38,77,4,2
3,38,78,2,2
3,38,79,5,2
3,38,80,3,2
3,38,81,3,2
3,38,82,3,2
3,38,83,4,4
3,38,84,3,4
3,38,85,3,4
3,38,86,4,4
3,38,87,3,4
3,38,88,3,4
3,38,89,3,4
3,38,90,2,4
3,38,91,2,4
3,38,92,3,4
3,38,93,1,4
3,38,94,3,4
3,38,95,2,4
3,38,96,2,4
3,38,97,3,4
3,38,98,4,4
3,38,99,2,4
3,38,100,2,4
3,38,101,1,4
3,38,102,4,4
3,38,103,2,4
3,38,104,1,4
3,38,105,2,4
3,38,106,2,4
3,38,107,4,4
3,38,108,3,4
3,38,109,5,4
3,38,110,4,4
3,38,111,2,4
3,38,112,3,4
3,38,113,1,4
3,38,114,5,5
3,38,115,3,5
3,38,116,2,5
3,38,117,4,5
3,38,118,2,5
3,38,119,2,5
3,38,120,3,5
3,38,121,3,5
3,39,1,4,1
3,39,2,3,1
3,39,3,2,1
3,39,4,2,1
3,39,5,2,1
3,39,6,3,1
3,39,7,5,1
3,39,8,5,1
3,39,9,2,1
3,39,10,2,1
3,39,11,4,1
3,39,12,3,1
3,39,13,4,1
3,39,14,1,1
3,39,15,5,1
3,39,16,4,1
3,39,17,4,1
3,39,18,3,2
3,39,19,1,2
3,39,20,3,2
3,39,21,1,2
3,39,22,2,2
3,39,23,4,2
3,39,24,3,2
3,39,25,1,2
3,39,26,4,2
3,39,27,4,2
3,39,28,3,2
3,39,29,4,2
3,39,30,2,2
3,39,31,4,2
3,39,32,3,2
3,39,33,1,2
3,39,34,4,2
3,39,35,5,2
3,39,36,2,2
3,39,37,2,2
3,39,38,4,2
3,39,39,1,2
3,39,40,2,2
3,39,41,4,2
3,39,42,2,2
3,39,43,3,2
3,39,44,1,2
3,39,45,4,2
3,39,46,5,2
3,39,47,5,2
3,39,48,3,2
3,39,49,1,2
3,39,50,2,2
3,39,51,4,2
3,39,52,4,2
3,39,53,1,2
3,39,54,4,2
3,39,55,3,2
3,39,56,1,2
3,39,57,4,2
3,39,58,2,2
3,39,59,2,2
3,39,60,4,2
3,39,61,1,2
3,39,62,3,2
3,39,63,3,2
3,39,64,2,2
3,39,65,3,2
3,39,66,2,2
3,39,67,2,2
3,39,68,5,2
3,39,69,3,2
3,39,70,4,2
3,39,71,1,2
3,39,72,2,2
3,39,73,1,2
3,39,74,3,2
3,39,75,3,2
3,39,76,5,2
3,39,77,5,2
3,39,78,3,2
3,39,79,5,2
3,39,80,3,2
3,39,81,5,2
3,39,82,4,2
3,39,83,5,4
3,39,84,4,4
3,39,85,2,4
3,39,86,3,4
3,39,87,2,4
3,39,88,3,4
3,39,89,2,4
3,39,90,2,4
3,39,91,1,4
3,39,92,2,4
3,39,93,3,4
3,39,94,5,4
3,39,95,2,4
3,39,96,2,4
3,39,97,4,4
3,39,98,4,4
3,39,99,3,4
3,39,100,2,4
3,39,101,1,4
3,39,102,5,4
3,39,103,3,4
3,39,104,2,4
3,39,105,1,4
3,39,106,1,4
3,39,107,2,4
3,39,108,4,4
3,39,109,2,4
3,39,110,4,4
3,39,111,3,4
3,39,112,4,4
3,39,113,3,4
3,39,114,4,5
3,39,115,4,5
3,39,116,5,5
3,39,117,1,5
3,39,118,3,5
3,39,119,3,5
3,39,120,4,5
3,39,121,4,5
3,4,1,5,1
3,4,2,3,1
3,4,3,5,1
3,4,4,2,1
3,4,5,4,1
3,4,6,2,1
3,4,7,5,1
3,4,8,2,1
3,4,9,5,1
3,4,10,3,1
3,4,11,4,1
3,4,12,2,1
3,4,13,5,1
3,4,14,3,1
3,4,15,3,1
3,4,16,3,1
3,4,17,4,1
3,4,18,1,2
3,4,19,4,2
3,4,20,3,2
3,4,21,4,2
3,4,22,5,2
3,4,23,4,2
3,4,24,4,2
3,4,25,5,2
3,4,26,4,2
3,4,27,4,2
3,4,28,5,2
3,4,29,5,2
3,4,30,5,2
3,4,31,3,2
3,4,32,3,2
3,4,33,5,2
3,4,34,3,2
3,4,35,5,2
3,4,36,3,2
3,4,37,4,2
3,4,38,4,2
3,4,39,4,2
3,4,40,3,2
3,4,41,4,2
3,4,42,2,2
3,4,43,4,2
3,4,44,4,2
3,4,45,4,2
3,4,46,4,2
3,4,47,4,2
3,4,48,4,2
3,4,49,2,2
3,4,50,4,2
3,4,51,5,2
3,4,52,5,2
3,4,53,5,2
3,4,54,5,2
3,4,55,5,2
3,4,56,5,2
3,4,57,5,2
3,4,58,3,2
3,4,59,3,2
3,4,60,4,2
3,4,61,3,2
3,4,62,3,2
3,4,63,3,2
3,4,64,4,2
3,4,65,5,2
3,4,66,4,2
3,4,67,4,2
3,4,68,5,2
3,4,69,5,2
3,4,70,5,2
3,4,71,5,2
3,4,72,3,2
3,4,73,5,2
3,4,74,5,2
3,4,75,4,2
